,LNZLP,RUSI,ROST,SAGO,PHOR,STSB,SFIN
155,-0.0075662403833158,-0.0210534091978323,-0.0368139731227163,-0.0205839171434871,0.0342505309149586,-0.0354761485106578,0.0004104247954186
156,0.0323814095030397,-0.0085470605784584,0.0124225199985571,-0.0017346058122083,0.0186662868742103,-0.0172189684755332,0.0028682666662797
157,0.0097561749453646,-0.0064585800394119,-0.0099256397999699,0.0240148762038739,-0.0034305350967892,-0.0250266697172463,0.0194495596158576
158,-0.0345713440650886,-0.0284794713218685,-0.0278146881828771,-0.0050977170716687,-0.0331908195917474,-0.0013708021337787,0.0036050509702754
159,-0.0280273122546558,-0.0224728558520586,-0.0312525435041045,-0.0017050302510838,0.0030149885391007,-0.0027472544751388,0.0194027072748528
160,0.0077220460939103,0.0,-0.0627764061441718,0.005106394074574,0.0040646870489611,-0.0250709510013919,0.0
161,0.0102041701742416,0.0090498355199178,0.0167601688574651,-0.0102389973010943,-0.0280801781321142,0.0153956854779734,0.0151783415990656
162,-0.017926216268152,-0.0158913673366345,0.0137553750684854,-0.0017167386190545,0.0110039894522098,-0.021762880671366,-0.0151783415990657
163,0.0,0.3367990874167358,-0.0277026025493358,-0.0190812380754276,-0.0066600912189263,-0.0309934717679447,0.0003920799893396
164,-0.0182534403093503,-0.1122834800903448,-0.0198588086496034,0.0156388938844547,-0.0032561533834659,0.0058394326515593,0.0093640949560251
165,-0.0185928330766158,-0.0858486827302519,0.0718541037679837,0.0,0.0165322723114708,-0.0007280670143237,0.0298415410399031
166,-0.0080754140055454,-0.0406560056411288,-0.03252319170556,0.0,-0.0107508650608106,0.0029090929606837,0.0041376775225399
167,-0.0136056520557785,0.3203380354258335,-0.0222850447894348,0.0051590828100274,0.0159059738019433,0.0014513790646469,-0.0170361871525678
168,-0.0137933221323358,-0.0605304997400324,0.0056179923042232,-0.0190481949706944,-0.0080107237460789,-0.0094718376625664,0.0219041990126406
169,-0.0571584138399486,-0.085122253416835,-0.0198026272961797,0.0224728558520585,-0.0160349350434729,-0.0282127100943561,-0.029185319510779
170,-0.0359320092260633,-0.0684952352487643,-0.0172914971100611,-0.0034246608813641,0.0160349350434729,-0.0068001773190646,0.0
171,0.0417971286784614,-0.0150378773645405,0.0029027596579614,-0.0068847087774971,0.0290641329439113,0.015049192973858,0.0179154782175278
172,0.0202611851398219,0.0018921481520379,0.0508584172334909,0.0085985052552317,0.0231670592815343,0.0424040135657893,0.0220446065036322
173,-0.0086331471447028,-0.0094967475372571,-0.008298802814695,-0.0085985052552317,-0.0368012505573381,-0.0122435811057115,-0.0126442740741971
174,-0.0087083278917843,-0.0389154162496735,-0.0139862419747398,0.0,-0.0181145070387765,-0.0029027596579614,-0.0120483385161744
175,-0.0117303397854896,-0.0099701723198499,-0.0028208763416413,-0.005194816877104,-0.0095436035420936,-0.0287524413913457,0.0045351551653911
176,0.0029455102297567,0.0178753518269631,-0.0056657375356771,0.0069204428445737,-0.0019922129200705,-0.0075075427697356,-0.0007544323254852
177,-0.0058997221271882,-0.021891421481853,-0.0200867585667374,-0.0017256259674697,0.0005437245263089,0.0090023113589649,-0.0034020066831356
178,-0.0089153636579523,0.0020100509280241,0.0086580627431145,0.0103093696588612,0.0179570276726969,0.0199636944395628,-0.0003787161567704
179,-0.002989538848366,0.0257695131790516,-0.0086580627431145,0.0051151006667704,0.0259983025032143,0.0087464114428684,-0.0102799306197492
180,-0.0120483385161744,0.0327266935025569,0.0028943580263645,-0.0171530792262494,0.0053610158661881,0.0028985527540112,0.0087636301017854
181,0.0,-0.0366482671557387,0.002886004889135,0.0017286089006176,0.0116599400557955,-0.0145775176181574,-0.0015186031771901
182,-0.0060790460763822,-0.0319388425078326,0.0028776998276149,0.0120173120040174,-0.0005115525731812,0.0138536666998344,-0.0011404677153266
183,0.0151288815963,0.1057661129053254,0.0085837436913916,-0.0172121288811214,0.0123740878830013,0.0411405534780757,0.0056893762416956
184,0.0611544231533306,0.0198741862070836,0.01133156600955,0.00864309615602,-0.0043896744470725,0.0,-0.0007567158893062
185,0.0278569545029662,-0.0162311949285825,-0.0028208763416413,-0.0069084903438116,-0.0367061109197483,-0.0041782790591959,0.0034007212067551
186,-0.0250360781613248,-0.0408219945202551,-0.0170944333593001,0.013769580723757,0.0066480300830754,-0.0091132772328654,-0.0026440053174488
187,0.0250360781613248,-0.0268730182510963,-0.0086580627431145,0.0169495583137732,0.0045233201689119,0.0007039775017943,-0.0060698213670756
188,-0.0110498361865849,0.0268730182510962,0.0143887374520996,-0.0203742191951374,0.0086416023427223,-0.0014084509370579,0.0064479646878986
189,-0.0055710450494553,-0.0076045993852193,-0.005730674708985,0.0,0.0022346378014163,0.0077220460939103,-0.0015134319952674
190,-0.0312082064538411,-0.0290436677705193,-0.0057637047167499,0.0102389973010942,-0.004646768536789,0.0083565945909414,-0.0342802678324518
191,-0.0028860048891349,-0.0462393926500288,0.0,-0.0119557359201488,-0.0044951666287664,-0.0020826109575264,-0.0122217172767606
192,0.0086331471447028,0.0303974771843709,-0.020438667677274,-0.0103627870355465,0.0093136237229349,0.0096819566829151,-0.0019853093675887
193,-0.0469294322219833,-0.0181273845925566,-0.0238817320033872,0.00864309615602,-0.0253838385564687,-0.015256884013832,-0.008381609634712
