,CCLDO,AEP,FNRN,EZPW,BLTE,ETON,CTDD,SENEB,CDZIP
158,0.0,-0.0003005560228751,0.0,0.0117880008089134,-0.0639851585500867,0.0601627902682327,-0.0192896233405396,0.0,-0.0053364438337663
159,0.0070422771509676,-0.0165593718872659,-0.0140989759910771,-0.0117880008089133,0.0116298920149989,-0.0823859060257807,0.0290670088956265,0.0,-0.005664081841875
160,-0.0082209352266411,-0.0122927182987131,0.0,-0.0063441866937685,0.0155041865359652,-0.052730530261504,0.0107528056189014,0.0,0.004474260323485
161,-0.0124591989064367,-0.0079680936415812,0.0020262593910389,0.0055534175562706,0.0301560527357422,0.0308229229107948,0.0005346171098209,0.0,0.0118345166877927
162,0.0409412510207623,0.0123902878535781,0.0,-0.0103380731055915,-0.0299253195159537,0.0154663674303134,0.0032017144032868,0.0,-0.0005884012325941
163,0.0017178150908945,-0.0165547635098732,0.0010117515928178,-0.020186393597673,0.1344346685310993,0.0333629093262665,0.0021286797039726,0.0,0.0020578579387645
164,0.016172768742558,-0.0028208971298806,0.0,-0.0123104199624074,-0.1239537926058518,-0.0422878897963604,-0.0015960558430032,0.0,0.0008807590254081
165,0.0243562600833738,-0.0050346233870293,0.0,0.0049423840538043,-0.0153377247016372,-0.0189228593180502,-0.0117837615350863,0.0,0.0046838589980355
166,-5.488187466215447e-05,-0.0155781453409577,0.0060483671780752,0.0106253646168177,-0.0085370394912816,0.0057970925023274,-0.0037785691170638,0.0,-0.0129337924946014
167,0.0097317407529975,-0.0083656001359785,0.0050125978291449,-0.0016273769112919,-0.012233568367548,0.0041203347750253,0.0010809648595351,0.0,0.005899717764987
168,0.0026622766168703,-0.0015089318027914,0.0049874923398777,-0.0065359648687736,-0.0163872696933429,0.015504229972548,0.0023192980547953,0.0,-0.0076764215566765
169,-0.0070244301169095,-0.0101909094189886,-0.0049874923398777,-0.017362986155177,0.0121174685783877,0.0310905382161871,-0.0077521621527191,0.0,0.0050257844776778
170,-0.0024620275409338,0.0016332085454091,0.0,0.0008336998379716,-0.000634069470807,-0.0078802162980886,-0.0327711687438845,0.0,0.0022387858670276
171,0.00027376410762,-0.0110485465846205,-0.0040080661570346,-0.025317824286415,-0.0015870863267091,-0.0594880453248582,-0.009232637996533,0.0,-0.0054878665530159
172,-0.0171228597510063,0.0036233690274301,0.0010035236007849,0.0034129694024674,0.0075949661117733,0.0305935304185161,0.0115276311328262,0.0,-0.0014804009507338
173,0.0117966629259727,0.0164142959161618,0.0,0.0034013606514071,0.0106618148968716,0.0233410973500714,0.0062838289405273,0.0795207849108915,-0.0001778522021831
174,-0.0056870403778898,0.00118524507865,-0.0020080552728951,-0.0034013606514072,-0.0204828813238191,-0.0055843540157951,0.0045455362612025,-0.0048991916747466,0.0063807549346481
175,0.0131469699999289,-0.0052907680675964,0.0,0.0118545286635199,-0.013139104207469,0.0127187603550186,-0.002838568163441,0.0,-0.0056104253552201
176,0.0098425885093595,-0.0033617050327931,0.0,0.0339295969064672,0.0152063875650335,0.0694140466944997,0.0090550441381258,0.0,0.0067876413384762
