,CTBB,EZPW,SENEB,CCLDO,PSIX,FTS,APEI,FRAF,NUTX,AMLX,FNRN,BLTE,ADAMM,RTX,CDZIP,GILD
294,0.0017326859189477,-0.0030120475498852,0.0,0.0,0.1184148175413104,-0.0010558862207204,0.041861736841305,-0.0043826007885133,0.0298529631496811,-0.0441107028329085,0.0,0.0304455669983395,-0.0005244633819013,-0.0177343542756299,-0.0262543945251017,0.0
295,0.0028810381504607,-0.0007544495865586,0.0237754078474861,-0.000521105669699,0.004872746237218,-0.0059334900502466,0.0176096811147567,0.0130910520352827,-0.0438904281844017,-0.0098522399742358,0.0,0.0019860802909306,-0.000807397605672,0.0052646847419285,0.0126165204041151,0.0046189558115353
296,0.0097338346671243,-0.0052970002034104,0.0,0.0133034177091194,0.0199143779686275,0.0112016442691606,0.0106845653064708,-0.0026046499727697,0.0256579829992977,-0.005958351152409,0.0,0.0167244505100383,0.000807397605672,-0.005676031307523,0.0083234621997831,-0.0215202011754722
297,0.0102042018828328,0.0105660899723274,0.0176007911753121,0.0212666612059727,0.0566928029174164,-0.0044234379904935,-0.0116921451085553,0.0020265383731904,-0.0130067914897172,0.2444293172237767,0.0010199452920245,-0.0300402138034316,-0.001211297939996,-0.0275341977750034,0.0076674773843743,0.009466265264264
298,0.0101011270577356,0.0082243910574365,0.0,-0.0032773545119466,-0.0384572124410869,-0.0163885688776939,-0.0262142826174484,-0.0072558224002042,0.0445120753105253,-0.0236790254533151,0.0,0.0235148801950406,0.0,-0.0033188591033622,0.0134229094332995,-0.0119177260240399
299,0.0116569706267431,0.0140482590603647,0.0617753773533127,-0.0025284698078589,0.0928430396241469,0.0113092057055288,0.0282283640642982,0.0084115982112815,-0.017820988626992,0.0376219552269913,0.0,-0.0198353106089064,-0.0020222112122922,0.0090828790544915,0.0212226037358225,0.0158280419156456
300,-0.0094260775116346,0.0,0.0,0.0095744462808092,-0.018850343283102,0.0006363536943505,0.0245126477199495,-0.0040519267984003,0.0367956858673614,-0.0265019527982627,-0.0010199452920245,-0.0144613347960583,0.0004046315091632,0.0138518402907238,-0.006833730396638,0.027946269802914
301,0.0027815512253201,0.0189096710047319,0.0198045886936204,-0.0029401149507416,-0.0313524018878331,0.0120140045600584,-0.0032776294123055,0.0043409738225822,0.0128543452462359,0.0125590230245864,-0.0061413064180363,-0.0229580090625417,-0.0064960912022275,0.0093574165679477,0.0,0.0018055613751205
302,0.0284795112718792,-0.0079566173395691,0.0049880502615257,0.0025350443497534,0.016559743806034,0.0018838871696575,-0.0306690093142723,0.0561471650657484,0.0570602709890279,0.0,0.0071612517100609,-0.0094028363443951,0.0150590664242898,-0.0126115956806146,0.018120516902861,0.0077268327048017
303,0.0150054950812383,0.0072358800916607,0.0048661896511729,-0.0025350443497534,0.0663331341989936,-0.0155956531971047,-0.0091821917528935,0.0035426496344455,-0.0748903645350613,0.0246546114966671,0.0131647774878584,-0.0061419596497413,0.0028861478373146,0.002285894699875,0.0,-0.0019709444064227
304,-0.002662921604304,0.0114696490058946,0.0473096222332889,-0.0050890235153211,0.1056451198759638,0.0069848560821751,0.0316098487499992,0.0081281441664557,-0.0325799455186405,-0.0419641949517205,0.0,0.0456755160027823,0.0013164763563581,0.0084750001858943,-0.0072685259559923,0.0021500235939708
305,-0.0080323419672925,0.0007125207989768,0.0,0.002547855346545,-0.0597527075120659,-0.0112420373721065,-0.0083098370024444,-0.0037849634237981,0.0603214421354682,0.0704732602402702,0.0010053857195538,-0.014141377551201,0.0019716406383771,0.0011656984532557,-0.0008758107805546,0.0002683151550141
306,0.0064308749376992,-0.0274385529084168,-0.0323731553988248,-0.0017826997333521,-0.1434249944738606,-0.0010670710246945,0.0006673493147874,0.0158542650158894,0.0918842776865922,0.0320259955937403,0.0050127234769361,0.0250960179243663,0.0057282744179337,-0.0069457319459009,-0.0040972084773141,-0.0064620386329386
307,0.0005340712302131,-0.019963657628911,0.0,0.0068589122518814,0.0892445351605906,0.0008537313325822,0.0295782205738444,0.009815578625142,-0.1750204471680665,0.0365722552772388,0.0039919458684784,0.0650374735176361,0.0034619754217904,0.0087258474601742,0.0015823238413095,0.0194388980330873
308,0.0042622245288551,0.0316086109140233,-0.0345449382228405,-0.0061965202836088,-0.0188302642973709,0.006380310391346,0.0035558664346617,0.0268279760463379,0.0163734632294097,0.0205065421090971,0.0158106048532674,-0.0337619013302339,0.0018278907278289,0.0015038778255303,0.0007610193575354,0.0114146574307532
309,0.0058309861976192,0.0264206653433144,0.0055292159561647,0.0064493120473705,0.0517172054241665,0.0008475802963077,0.0232828107055734,-0.0074809064632313,-0.0258390052184952,0.0384918079146303,0.0,0.0190026067904958,0.002917827346788,0.0032053445455484,0.0,-0.0437218172004074
310,0.0089448650757134,0.0007044895745281,0.0189218799079995,-0.0048202750367675,0.04917364879501,0.0,-0.0187754176250376,0.009791258070051,0.0125722118926639,0.0908019310333921,0.0,0.0056782581855966,-0.0065770404792509,0.0162758279841323,0.0035046598982593,0.022099769850677
311,-0.0020975311965559,-0.0177624565805578,0.0,0.0176459791758195,-0.0054344843639966,-0.0033948050390735,0.0083173939151965,-0.015764562695039,-0.0202800300136903,-0.0350913157613536,0.0,-0.0040977540886488,-0.0008149519091343,-0.0040273949251505,0.0058139424781739,-0.0274038116707741
312,0.0052356546782268,0.0191699485588673,0.0,-0.0207025637678881,0.0895666287026309,0.0031829567507565,-0.0254893299850557,0.0028613473685199,-0.0886673959160347,0.0374666681350463,0.0,-0.0202607308381748,0.0019141477517408,0.0099717271132171,0.0080830873437865,0.0072175279416452
313,0.0020866951574747,0.0007029367793529,0.0035685309767917,0.0251903352701058,0.0209242586698925,-0.0042462527472044,0.0013063035276342,0.0159755381519722,0.0623863897887806,-0.0179538720676119,0.0,-0.0172305555263315,0.0001219459627517,0.0088175471024955,-0.006345475599608,-0.0096043994032144
314,0.0031216901518733,-0.0177246758713635,-0.0016380578754498,-0.0025903640070915,0.0686358069171302,0.0059397837517118,-0.0098393460026492,0.0282276299625622,0.0269841282564086,0.0072202985192536,0.0048899666174997,-0.0011484458584732,0.0,0.0,-0.0093023488421423,-0.0053451735152943
