,MSTT,LNZLP,STSB,AVAN
191,0.0035735594908649,-0.0028860048891349,-0.0020826109575264,-0.0194180858571016
192,-0.0143715048376528,0.0086331471447028,0.0096819566829151,0.0194180858571015
193,-0.0012070007500353,-0.0469294322219833,-0.015256884013832,-0.0194180858571016
194,-0.0012084593615682,0.0208031276297633,-0.014783796184237,0.0
195,0.0084287073350555,0.0029368596733097,0.0112836176020273,0.0145987994211526
196,-0.0096386288377688,-0.008836581800498,-0.0077437908969031,-0.0097088141269609
197,-0.0158636639731674,-0.0149034055025749,-0.0994885081806038,-0.0098040000966208
198,0.0042958028627092,-0.0030075210639553,0.017795440589864,0.0049140148024291
199,0.0145899244560976,0.0384094481148712,0.0121952730938182,-0.004914014802429
200,0.0066165654921292,-0.0116619397478429,0.0067950431328288,0.0049140148024291
201,-0.0054102927282476,-0.0058823699030665,0.0289230394692504,-0.0148150857851405
202,0.0060096334713905,0.0,0.0029197101033348,0.0
203,-0.0096328258408108,0.0029455102297567,-0.0161649368533553,0.0
204,-0.0012106539008962,-0.0088626872578453,0.0,0.004962789342129
205,-0.0006058770255017,-0.0029717703891574,-0.0126725512537665,0.0
206,0.0006058770255016,0.0293276150945199,0.0022480339178823,-0.004962789342129
207,-0.0097383605887742,0.0028860048891348,0.0029895388483659,-0.004987541511039
208,-0.0006118079114055,-0.0057803629154994,0.0022363035782805,0.009950330853168
209,-0.0042931682009104,-0.0087336799687545,-0.0256424306133376,-0.004962789342129
210,0.0091771827933356,0.0259754864032607,-0.0015290522856779,0.0
211,-0.0024390255993586,-0.0201445660924674,-0.0115430292816746,-0.004987541511039
212,-0.001833181081661,0.017291497110061,-0.008550382445813,0.0049875415110389
213,0.0048810347059143,0.0253892340048195,0.0077760889499082,-0.004987541511039
214,0.0096911721531763,0.0027816429618767,0.0054075064173929,0.0049875415110389
215,-0.0194771829714068,0.0327898228229909,-0.0108444130141288,-0.004987541511039
216,0.0012285013830075,-0.0026917916657114,-0.0101762130604525,0.0
217,-0.0111112254250708,-0.1573002887301545,-0.0287330221273763,-0.0100503358535014
218,-0.0068514749491017,0.0401908805832452,-0.0138608007922353,-0.0465200156348928
219,-0.1032793494540016,-0.2978344439157989,-0.0991764290163398,-0.1059485780093806
220,0.0519860550664511,0.1082135846402327,0.0152949450356378,0.1920777317393192
221,0.062480483778115,0.1009552221899099,0.0,-0.2464718038051181
222,-0.0061996478795253,0.0325761704346126,0.0325017629045363,0.0245411089161176
223,0.0074349784875179,0.031548357734926,0.0086059050928795,0.0120483385161745
224,0.024993681386865,0.0184620628397353,0.0270515227409583,0.0467921615067588
225,0.0119690237953206,0.2472411028932702,0.0808763884221137,0.0281708769666962
226,-0.0143801159820527,-0.031441525834819,0.0741079721537218,0.0381517659643763
227,-0.0207324499119715,-0.0686419327221635,-0.0021451563463881,-0.0381517659643762
228,-0.0074211843376169,0.0387145121806904,-0.0476455081566273,-0.0111733005981251
229,0.0123382194440394,-0.0360863897744208,-0.0098076983830199,0.0056022555486697
230,0.0,0.0561371868199819,-0.0473507154569287,0.0
231,-0.0049170351064225,0.002478316014467,0.0142070266443492,-0.0169018108026032
232,0.0,-0.0074534506545808,-0.0078678612006136,0.2276787064796009
233,-0.0105296730078843,0.0074534506545809,0.0226483714295165,-0.0800427076735363
234,-0.0163217684856944,0.0483185772708077,0.0145652249109178,-0.0923733201310151
235,0.0025284463533586,0.0793167548285873,0.0045558165358606,-0.0053908486348764
236,-0.0133462419528944,0.0530346966560865,-0.0346855579878901,-0.0329700192375698
237,0.001278772552777,-0.1090403726162268,0.0078125397367936,-0.0169018108026032
238,0.0076384839887847,-0.0209553651759879,0.0023319093349787,0.0335226920386436
239,0.0019005390579741,0.0615930109078143,0.0380853340238748,0.0324352757531539
240,0.0212907228088817,-0.0639487246002734,-0.0288116972385457,-0.0053333459753626
241,-0.0353126223992004,-0.0507968932852748,-0.0007695267790286,-0.0720533176400575
242,0.0025641039689376,0.0220867874028435,0.0145206983918531,0.0114286958236228
243,-0.0044915057862966,0.0096619109117368,-0.0099123953056588,0.0169018108026032
244,-0.0058045954659672,-0.0194180858571016,-0.0271861403041567,-0.0112360732669258
245,0.0083736399104093,0.012180418556871,0.0156253179030808,0.0
246,-0.0103160166946156,0.0096386288377687,-0.0347037980083194,0.0
247,0.0096743740675327,-0.007220247973487,-0.0016064260482736,0.0
248,-0.0051480165174013,-0.0319045465187452,0.0246141842934017,0.0112360732669257
249,0.0019336132353947,0.0099256397999699,-0.0134230203321406,-0.0056022555486698
250,-0.021478209308365,-0.0250013022054172,0.007128743060753,0.0056022555486697
