,LNZLP,RTSB,MSTT,RKKE,PHOR,HIMCP,UTAR,CHGZ,SFIN,RUSI,KUZB,CNTLP,VRSB,IRKT,SELG,BISVP,IGST,MISB,VSMO,DIOD,AMEZ,STSB,ROST,SAGO,AVAN,SVAV,ARSA,WTCM,LVHK,TGKBP,KRKOP
33,0.0187954676200379,0.0,-0.0028680707996722,0.0,-0.0012711866118554,-0.007326040092073,0.0,0.0093458624182375,-0.0126888598116826,-0.0032206147000422,-0.0130458448332998,0.0,-0.0029629651306568,-0.0015961695328221,-0.0027828338626802,-0.001073537408524,-0.0037105793965356,0.0143887374520994,0.0007377351865395,-0.013889112160667,-0.0092379409849363,0.0643517972083571,0.0,0.0,0.0088889474172459,-0.0199784669308863,-0.01257878220686,-0.0040733253876357,0.0022909517465557,0.0202319039715849,0.0059677917319062
34,0.3355329754375709,0.009950330853168,0.0,-0.001363326727864,0.00549684259332,0.0109690313705739,0.0070472455154029,0.0,0.0,-0.0344578799236879,-0.0689928714869514,-0.006144412572341,0.0,0.0007984032360245,-0.0019311238701704,0.0,-0.016870128303485,0.0,0.0139145416003307,0.0,0.0034742362681862,-0.0183750753049943,0.0,0.0031897953681,0.0305034542934146,0.0,0.0015810279973187,0.0,-0.0007630675685026,-0.0115109184661402,-0.0159939434961189
35,0.1201295365375069,0.0,-0.0062425172707865,-0.0027322421368729,0.0044178045976089,0.0192082736382671,0.0111733005981252,0.0046403795565023,0.0021992531406631,-0.0151390612156841,-0.0083318721445482,-0.0061823999083175,0.0029629651306568,0.0015948966698159,0.0008587377084178,-0.0097140537204732,-0.0085430040219474,-0.0071684894786125,-0.0153905566284514,0.0230424941471542,-0.0135792581263807,0.0371061120110575,0.0,0.0220481372217626,-0.0129591446425052,0.0089286307443013,-0.0143200537747484,0.0081301260832503,-0.0045906737085989,-0.0028985527540113,-0.0121656001636883
36,-0.0175135824927083,-0.009950330853168,-0.0170030814759344,0.001367054211533,0.0407212337765556,-0.0047675894834728,-0.0027816429618769,-0.0093023926623136,-0.0097131006464999,-0.0119353505492727,0.0451632306756915,-0.0046620131058113,-0.0059347355198144,-0.0039920212695375,-0.0006439841373143,-0.0032591012009069,0.0216887332344502,0.0071684894786124,-0.0022181155120214,0.0056786069688435,-0.0031298930089277,-0.0103627870355466,0.0,-0.0316482109507817,0.0,0.0044345970678657,0.0063897980987709,-0.0020263431452325,-0.0053825581701542,-0.0058224327514332,-0.0214441206884181
37,-0.0619505888615385,0.0,-0.0103423724145942,0.0,-0.0050510259928834,-0.0083983696988314,-0.0027894020875785,-0.0046838493124263,-0.0013318536929894,-0.0225508255218964,-0.0264239435808287,-0.0093897403498389,0.0029717703891574,-0.0016012813669737,-0.0043038585909164,0.0010875476873989,0.0257841171557146,0.0,0.0044313218746703,0.0223973528130253,-0.0082628839195565,0.0089872710002366,-0.0089419373756613,0.0,0.0086580627431145,0.0022099456508028,0.0047656960730144,0.0494660682167929,-0.0069632776521449,0.0043699996711183,0.0041597397751769
38,0.0310905870700311,0.1570037488096647,-0.0220229120874373,0.0054496047675646,0.0020234729688457,-0.0121213605323449,0.0069589703243035,0.0093458624182375,0.0132393813776558,0.0546210844802251,0.0014270426966881,-0.004728141195946,0.0234614866789979,0.0032000027306708,-0.0101875813368699,-0.0065430985889358,-0.0239201837176519,0.0071174677688639,0.0117217459331019,0.003316752625994,-0.0292664704191439,-0.0089872710002366,0.0059701669865039,0.006410278360919,-0.0086580627431145,-0.0066445427186686,0.0,0.0229017642866844,-0.0054496047675647,0.0057971176843259,-0.0024937668784023
39,0.0137533836376123,0.02531780798429,-0.0209672728439308,0.0013577734604602,0.01345266749053,0.0109158148769961,-0.001387925274848,0.0,-0.0048341118089396,0.029462032730316,-0.0118344576470026,0.0,0.0028943580263645,-0.006410278360919,0.0006533812712026,0.0043668191663403,0.0055710450494554,0.014084739881739,0.0007280670143235,0.0733981649548676,0.0121311637330898,0.0448140157897926,-0.0029806281381377,-0.006410278360919,0.0,-0.0066889881507966,0.0418990687841041,-0.0463403372587019,0.013183595367301,-0.0087083278917843,0.0087011114527359
40,0.0199294852365997,-0.0870113769896296,0.003611043387388,-0.0095433580468997,0.0175946023457328,0.0084084579494066,-0.0041753714104806,0.0092593254127967,0.0057105360543472,-0.0016142053545411,-0.0068778551671866,-0.0063391654437356,0.0057637047167499,-0.0016090108057006,0.0121187373647914,-0.003273325344969,0.0055401803756153,0.020761991448429,0.0101376682844552,0.1395389520743128,-0.0036239218238796,0.0092532054804831,0.0029806281381379,-0.0064516352814887,0.0043384015985981,-0.006734032181344,-0.0076278020488861,0.0019743343037178,0.0015396461855928,0.0130342178389069,0.0041169263582674
41,-0.0134801615566926,-0.0370412716803491,-0.0119141528435702,0.0081855845864395,-0.0324632708820032,-0.0059988182292532,-0.004192878260036,0.0,0.0056781109096613,0.0032258092488827,-0.0224068143779889,-0.0128001747669617,-0.0057637047167499,-0.0040338901009361,0.0002150768908172,-0.0010934938213713,-0.0129751588631334,0.0468312996840989,-0.0277592696342747,0.0838097064091114,-0.0028277134576091,0.0808520966290947,-0.0029806281381377,0.050483905431992,0.0043196611445163,0.0178576174000064,0.0151978609094313,-0.0079208334914439,-0.0100503358535014,-0.0043258899471224,-0.0329952670969543
42,0.002140564499111,-0.038466280827796,0.0201193270827558,0.0027137058715963,0.0150680902140677,0.0083883056266348,0.0041928782600359,-0.0092593254127967,-0.0109482153338985,-0.0162341227618834,-0.0097051900259644,0.0,0.002886004889135,0.012053179267556,0.0030062294489262,-0.0032876741941918,-0.0009332711829985,0.0065146810211936,0.0029585820397452,-0.1155296289873908,-0.0089395150388086,-0.0036474204570435,-0.0059880418446226,-0.0280829687428253,-0.0130153681120703,0.0262023723940241,-0.0526437334854219,0.0157794201039652,0.0023282897595911,-0.0057971176843259,0.0756233535620641
