,EZPW,CTBB,CCLDO,SENEB,LINC,FTS,FNRN,BLTE,CDZIP
135,0.0255986841512744,-0.0190921825655488,0.0627709861498037,-0.0153344165657595,0.030918066017443,0.0022809388917008,0.0,0.0132157150056822,0.0115881452497513
136,-0.0101609583902192,-0.024838725422507,0.0085383423409571,-0.0050584948730688,0.0254348905189219,-0.0142268655947157,-0.0050377443966345,0.0289327133168126,-0.0053165761408138
137,-0.0085470933226414,-0.0084185741561788,0.0096696878734026,-0.0219507163750252,0.0181000240686876,-0.0009249693029156,0.0030256487230519,-0.1418779608660868,0.0009867803939732
138,-0.0138290753269525,-0.0325281146419823,-0.0020871935604902,0.0014569027772224,-0.0075019393125186,0.0,0.0,0.095385268189205,0.0
139,0.0060738276026793,0.0062188412778673,0.0044900318627622,0.0197011185429337,0.0201274374613869,-0.0102302264404786,0.030741173298734,0.0482109454810692,0.0188869111298863
140,-0.0025985884217661,0.0513553801243245,-0.0060180893830958,-0.0066836367186899,-0.0126254981488682,-0.0051546293593859,-0.0197245188473177,-0.0027219047042838,0.0428122835287114
141,-0.0034752391809131,0.007626905264377,0.0028129316439983,0.0058903127998407,0.0330790769068974,0.0348563836207961,0.0059583761505734,0.0055790059084344,-0.0003091409277231
142,0.0266224756950164,0.0445787389211737,-0.0028129316439983,0.0,0.0871921427314997,-0.0114077796368589,-0.0049628447593846,0.1455135718937379,0.0016681142795916
143,-0.0085107221340052,-0.0056052587990685,-0.0101114282399892,0.0,-0.012000164348895,0.0059482220405839,0.0,0.0160277187523124,-0.0014825759950939
144,0.0017079814313091,0.033714075964526,0.0113178760089339,0.0,0.0829791707906478,0.0077255978412376,0.0,-0.0160277187523124,-0.0034679394610475
145,0.0042571532317008,-0.0103796769648486,0.0167401587265648,0.0,0.0351764526261652,0.0027124514626784,0.0,-0.030555876089534,0.0004961063947166
146,0.0,0.0027418250811086,0.289360549023573,0.0,0.0071258573973237,-0.0011293091635253,-0.0049874923398777,0.0314188446862167,0.0013630425203362
147,0.0067739396080826,0.0065501771866419,0.0382071760779331,0.0,-0.0392206905811078,-0.0058930366063824,0.0,0.0132209270427218,0.0030913665410887
